"1966-02","1966","02","-6.7","","-16.9","","-11.8","","5.0","","-36.1","","0.0","T","24.6","","20.3","","38","","16","","89",""
"1966-03","1966","03","-3.8","","-14.1","","-9.0","","8.3","","-37.2","","0.5","","15.2","","13.0","","13","","14","","76",""
"1966-04","1966","04","5.6","","-5.9","","-0.2","","11.1","","-16.7","","3.8","","8.9","","12.4","","0","T","36","","85",""
"1966-05","1966","05","10.5","","0.2","","5.4","","19.4","","-5.6","S","3.3","","2.0","","5.6","","0","","18","","64",""
"1966-06","1966","06","19.6","","5.3","","12.5","","25.0","","0.0","","36.8","","0.0","","36.8","","0","","14","","61","S"
"1966-07","1966","07","21.6","","8.9","","15.3","","30.0","","3.9","","31.8","","0.0","","31.8","","0","","5","","64",""
"1966-08","1966","08","16.4","","6.3","","11.4","","23.9","S","1.1","S","49.8","","0.0","","49.8","","0","","16","","64",""
"1966-09","1966","09","12.2","","3.2","","7.7","","20.0","","-3.3","S","45.7","","0.0","T","45.7","","0","","18","","68",""
"1966-10","1966","10","2.1","","-5.1","","-1.5","","10.0","S","-18.3","","13.5","","17.5","","28.2","","10","","16","","80",""
"1966-11","1966","11","-9.8","","-18.4","","-14.1","","4.4","S","-35.0","","0.3","","38.4","","21.8","","33","","18","","72",""
"1966-12","1966","12","-13.6","","-20.2","","-16.9","","-1.1","","-40.0","","0.0","","8.4","","5.1","","28","","18","","89",""
"1967-01","1967","01","-15.7","","-24.4","","-20.1","","0.0","","-40.0","","0.0","","23.9","","20.1","","41","","18","","68",""
"1967-02","1967","02","-7.2","","-17.6","","-12.4","","3.3","S","-35.0","","0.0","","33.8","","25.9","","69","","18","","80",""
"1967-03","1967","03","-6.3","","-19.7","","-13.0","","7.8","","-32.8","","0.0","","38.9","","18.3","","64","","34","","80",""
"1967-04","1967","04","4.2","","-8.4","","-2.1","","16.1","","-22.2","","0.0","","32.0","","22.1","","15","","16","","89",""
"1967-05","1967","05","12.6","","0.2","","6.4","","18.9","","-4.4","","21.1","","7.4","","28.4","","0","","16","","56",""
"1967-06","1967","06","20.9","","7.3","","14.1","","27.8","","1.7","","6.9","","0.0","","6.9","","0","","23","","60",""
"1967-07","1967","07","18.6","","7.2","","12.9","","22.8","S","1.7","","51.1","","0.0","","51.1","","0","","16","","55",""
"1967-08","1967","08","19.6","","8.1","","13.9","","26.7","","1.7","","8.9","","0.0","","8.9","","0","","18","","63",""
"1967-09","1967","09","13.2","","3.8","","8.5","","23.9","","-5.0","","15.2","","0.0","T","15.2","","0","","18","","101",""
"1967-10","1967","10","4.7","","-2.1","","1.3","","10.0","","-8.9","","1.3","","8.9","","10.7","","0","T","16","","58","S"
"1967-11","1967","11","-3.3","","-10.1","","-6.7","","10.0","","-27.8","S","2.3","","23.6","","16.8","","10","","25","","97",""
"1967-12","1967","12","-10.9","","-19.8","","-15.4","","2.8","S","-34.4","","0.3","","23.4","","18.8","","23","","16","","80",""
"1968-01","1968","01","-15.1","","-25.1","","-20.1","","5.6","","-43.3","","0.0","T","73.9","","46.0","","56","","23","","74",""
"1968-02","1968","02","-5.6","","-14.6","","-10.1","","11.7","","-51.1","S","0.0","T","6.4","","4.8","","5","","16","","79",""
"1968-03","1968","03","1.4","","-8.2","","-3.4","","7.8","S","-26.7","","0.5","","7.9","","5.1","","0","T","18","","68",""
"1968-04","1968","04","4.9","","-4.8","","0.1","","9.4","S","-15.6","","0.0","T","9.1","","5.8","","0","","25","","76",""
"1968-05","1968","05","13.9","","1.4","","7.7","","22.8","","-6.7","","32.0","","0.0","T","32.0","","0","","25","","79",""
"1968-06","1968","06","18.0","","5.4","","11.7","","22.2","","-0.6","","7.1","","0.0","T","7.1","","0","","18","","69",""
"1968-07","1968","07","20.3","","8.9","","14.6","","25.6","S","2.2","","31.5","","0.0","","31.5","","0","","36","","72","S"
"1968-08","1968","08","18.8","","6.5","","12.7","","25.6","","1.1","","46.7","","0.0","","46.7","","0","","18","","53",""
"1968-09","1968","09","10.0","","2.8","","6.4","","15.6","S","-6.1","","48.0","","12.7","","60.7","","0","","18","","71",""
"1968-10","1968","10","2.8","","-4.2","","-0.7","","8.3","","-15.0","","2.5","","13.0","","14.0","","0","T","16","","64",""
"1968-11","1968","11","-4.4","","-12.4","","-8.4","","3.9","S","-25.0","","0.0","T","37.1","","26.2","","30","","16","","82",""
"1968-12","1968","12","-19.6","","-28.6","","-24.1","","-2.2","","-43.9","","0.0","","23.6","","17.5","","38","","18","","66",""
"1969-01","1969","01","-29.1","","-36.2","","-32.7","","-17.2","","-46.1","","0.0","","11.9","","8.4","","38","","16","","97",""
"1969-02","1969","02","-10.6","","-19.8","","-15.2","","-0.6","","-33.3","","0.0","","6.1","","5.3","","30","","16","","72",""
"1969-03","1969","03","-0.5","","-11.3","","-5.9","","9.4","","-31.7","","0.0","T","11.2","","9.9","","23","","25","","50","S"
"1969-04","1969","04","7.1","","-3.0","","2.1","","10.6","","-10.0","","1.0","","2.3","","3.3","","0","","16","","53","S"
"1969-05","1969","05","13.9","","1.7","","7.8","","22.8","","-2.8","S","5.1","","0.0","T","5.1","","0","","14","","64",""
"1969-06","1969","06","23.5","","7.7","","15.6","","34.4","","-1.7","","27.4","","0.0","","27.4","","0","","14","","61",""
"1969-07","1969","07","17.7","","7.5","","12.6","","23.9","","1.7","","66.8","","0.0","","66.8","","0","","25","","50","S"
"1969-08","1969","08","14.2","","3.1","","8.7","","23.3","","-2.8","","55.6","","6.1","","63.0","","0","","36","","50",""
"1969-09","1969","09","11.0","","3.3","","7.2","","16.1","","-1.1","","29.0","","0.0","","29.0","","0","","16","","48","S"
"1969-10","1969","10","6.7","","-1.7","","2.5","","16.7","","-16.1","","2.0","","0.5","","2.5","","0","T","14","","80",""
"1969-11","1969","11","-5.1","","-12.4","","-8.8","","8.9","","-35.0","S","4.1","","26.7","","24.9","","10","","14","","64",""
"1969-12","1969","12","-4.7","","-12.1","","-8.4","","3.3","S","-27.2","","0.0","T","9.9","","5.1","","10","","14","","71",""
"1970-01","1970","01","-14.2","","-22.2","","-18.2","","4.4","","-44.4","","0.0","T","18.5","","15.2","","20","","18","","74",""
"1970-02","1970","02","-0.8","","-10.7","","-5.8","","6.1","","-24.4","","0.0","T","9.4","","6.6","","15","","14","","58","S"
"1970-03","1970","03","2.6","","-6.8","","-2.1","","8.3","","-21.7","","0.0","T","1.3","","0.8","","0","T","14","","64",""
"1970-04","1970","04","5.7","","-3.7","","1.0","","10.6","","-11.7","","0.0","T","15.5","","14.0","","0","","14","","53",""
"1970-05","1970","05","12.5","","0.8","","6.7","","18.9","","-3.9","","22.6","","1.5","","24.1","","0","","14","","61",""
"1970-06","1970","06","16.6","","4.6","","10.6","","21.7","","0.6","","14.7","","0.0","","14.7","","0","","23","","53",""
"1970-07","1970","07","18.6","","6.4","","12.5","","26.7","","2.2","","10.4","","0.0","","10.4","","0","","29","","64",""
"1970-08","1970","08","16.3","","5.7","","11.0","","24.4","","-1.1","","12.7","","0.0","","12.7","","0","","23","","48","S"
"1970-09","1970","09","10.3","","1.7","","6.0","","17.2","","-10.0","","42.7","","4.1","","45.7","","0","","16","","64",""
"1970-10","1970","10","1.8","","-5.6","","-1.9","","13.3","","-16.7","S","19.1","","36.1","","50.5","","0","T","16","","61",""
"1970-11","1970","11","-6.2","","-13.9","","-10.1","","11.7","","-31.7","","1.3","","32.0","","30.0","","30","","14","","56",""
"1970-12","1970","12","-14.2","","-21.8","","-18.0","","3.3","","-42.8","","0.0","","23.1","","18.8","","46","","16","","64",""
"1971-01","1971","01","-24.2","","-33.1","","-28.7","","3.9","S","-46.1","","0.0","T","14.7","","14.5","","48","","18","","71",""
"1971-02","1971","02","-5.4","","-14.7","","-10.1","","5.0","","-37.2","","0.0","","3.0","","2.5","","38","","18","","72",""
"1971-03","1971","03","-4.2","","-16.4","","-10.3","","3.3","","-31.7","","0.0","","12.2","","10.7","","36","","16","","60",""
"1971-04","1971","04","4.6","","-4.6","","0.0","","9.4","S","-16.7","","0.0","T","5.8","","5.8","","0","T","16","","63",""
"1971-05","1971","05","10.8","","-0.7","","5.1","","21.1","","-6.7","S","0.8","","0.0","T","0.8","","0","","16","","72",""
"1971-06","1971","06","18.7","","4.9","","11.8","","26.1","","-2.8","","52.6","","0.0","","52.6","","0","","14","","64","S"
"1971-07","1971","07","22.8","","8.7","","15.8","","30.0","","2.2","","5.6","","0.0","","5.6","","0","","2","","61",""
"1971-08","1971","08","18.7","","7.0","","12.9","","29.4","","-0.6","","86.6","","0.0","","86.6","","0","","14","","51",""
"1971-09","1971","09","10.4","","2.1","","6.3","","16.7","","-5.6","","17.5","","4.3","","21.8","","0","T","34","","61",""
"1971-10","1971","10","2.7","","-4.5","","-0.9","","11.7","","-20.0","","0.3","","27.7","","21.3","","13","","20","","84",""
"1971-11","1971","11","-6.8","","-14.8","","-10.8","","6.1","","-30.6","","0.0","","32.3","","20.1","","33","","16","","60",""
"1971-12","1971","12","-15.3","","-25.3","","-20.3","","1.1","","-46.7","","0.0","T","31.0","","20.8","","51","","16","","68",""
"1972-01","1972","01","-23.9","","-33.2","","-28.6","","0.6","","-45.0","","0.0","","39.9","","28.7","","86","","36","","55",""
"1972-02","1972","02","-16.3","","-27.3","","-21.8","","0.0","","-38.3","","0.0","","28.4","","23.4","","94","","34","","55",""
"1972-03","1972","03","-5.2","","-16.6","","-10.9","","5.0","S","-40.6","","0.0","","9.4","","5.6","","56","","18","","64",""
"1972-04","1972","04","1.0","","-11.2","","-5.1","","6.7","","-27.8","","0.3","","17.5","","16.8","","43","","16","","58",""
"1972-05","1972","05","12.6","","-0.6","","6.0","","22.2","","-7.8","S","4.3","","5.6","","10.2","","0","","16","","51",""
"1972-06","1972","06","18.1","","4.1","","11.1","","28.9","S","-1.1","S","6.9","","12.7","","19.6","","0","","14","","45","S"
"1972-07","1972","07","20.7","","6.9","","13.8","","28.9","","2.2","","58.2","","0.0","","58.2","","0","","5","","51",""
"1972-08","1972","08","17.7","","7.2","","12.5","","23.3","S","-1.1","","46.7","","0.0","","46.7","","0","","16","","40",""
"1972-09","1972","09","10.1","","0.3","","5.2","","22.8","","-11.7","","19.6","","18.8","","37.6","","0","","27","","58",""
"1972-10","1972","10","3.5","","-5.4","","-1.0","","13.3","","-20.6","","4.3","","16.3","","16.3","","8","","16","","60",""
"1972-11","1972","11","-3.4","","-9.9","","-6.7","","4.4","","-21.7","","0.0","T","8.9","","4.3","","5","","16","","60",""
"1972-12","1972","12","-12.8","","-22.2","","-17.5","","-2.2","","-42.8","","0.0","T","26.9","","24.4","","20","","16","","50",""
"1973-01","1973","01","-17.8","","-28.5","","-23.2","","0.6","","-41.1","","0.0","","24.9","","17.8","","38","","36","","56",""
"1973-02","1973","02","-10.4","","-22.9","","-16.7","","4.4","","-36.1","","0.0","","6.1","","4.6","","38","","16","","58",""
"1973-03","1973","03","0.1","","-10.8","","-5.4","","6.7","","-22.2","","0.0","","5.6","","5.3","","20","","18","","45",""
"1973-04","1973","04","6.1","","-3.7","","1.2","","12.8","","-8.9","","4.3","","2.5","","6.9","","0","","14","","45","S"
"1973-05","1973","05","12.2","","-0.2","","6.0","","22.8","","-4.4","","8.1","","0.0","T","8.1","","0","","14","","50",""
"1973-06","1973","06","16.9","","4.4","","10.7","","20.6","S","-1.7","","13.5","","0.0","","13.5","","0","","14","","47",""
"1973-07","1973","07","19.7","","6.7","","13.2","","25.0","","1.7","S","28.2","","0.0","","28.2","","0","","34","","47",""
"1973-08","1973","08","15.8","","4.4","","10.1","","23.9","S","-2.8","","45.0","","0.0","","45.0","","0","","16","","37",""
"1973-09","1973","09","13.0","","0.9","","7.0","","17.8","S","-7.2","","24.6","","0.0","T","24.6","","0","","16","","42",""
"1973-10","1973","10","3.3","","-3.2","","0.1","","11.7","","-8.9","","3.0","","20.1","","22.6","","5","","14","","45",""
"1973-11","1973","11","-15.5","","-24.3","","-19.9","","-2.8","","-36.7","","0.0","","32.0","","23.6","","28","","16","","55",""
"1973-12","1973","12","-12.9","","-21.8","","-17.4","","1.1","","-38.3","","0.0","","24.4","","14.7","","41","","18","","61",""
"1974-01","1974","01","-24.3","","-33.7","","-29.0","","-13.9","","-47.2","","0.0","T","23.4","","14.7","","58","","16","","42",""
"1974-02","1974","02","-8.7","","-19.7","","-14.2","","6.1","","-43.9","","0.0","","14.7","","11.7","","43","","18","","53",""
"1974-03","1974","03","-4.7","","-19.4","","-12.1","","6.7","","-40.0","","0.0","","9.4","","8.9","","30","","18","","51",""
"1974-04","1974","04","5.4","","-4.7","","0.4","","12.2","","-18.9","","1.3","","2.5","","2.0","","0","T","23","","55",""
"1974-05","1974","05","12.9","","-0.2","","6.4","","20.6","","-5.6","","27.4","","10.9","","38.4","","0","","14","","40",""
"1974-06","1974","06","16.7","","3.4","","10.1","","22.8","","-1.7","","38.9","","0.0","","38.9","","0","","36","","48",""
"1974-07","1974","07","18.4","","6.4","","12.4","","23.9","","2.2","S","52.1","","0.0","","52.1","","0","","14","","66",""
"1974-08","1974","08","17.6","","5.2","","11.4","","27.2","","0.0","S","84.1","","19.3","","103.4","","0","","34","","45",""
"1974-09","1974","09","13.5","","1.8","","7.7","","25.0","","-11.7","","22.1","","11.7","","33.3","","0","","16","","45",""
"1974-10","1974","10","5.1","","-2.1","","1.5","","10.6","S","-24.4","","10.7","","22.1","","32.5","","0","","16","","68",""
"1974-11","1974","11","-1.7","","-7.3","","-4.5","","8.3","","-17.8","","0.5","","5.8","","4.6","","0","T","16","","53","S"
"1974-12","1974","12","-5.2","","-13.6","","-9.4","","2.8","","-28.9","","0.0","T","34.5","","26.2","","30","","16","","80",""
"1975-01","1975","01","-16.4","","-25.2","","-20.8","","2.2","","-49.4","","0.0","","18.5","","16.0","","33","","18","","42",""
"1975-02","1975","02","-11.8","","-22.8","","-17.3","","2.8","S","-45.0","","0.0","","6.6","","4.8","","28","","14","","56",""
"1975-03","1975","03","-2.3","","-16.6","","-9.5","","3.9","","-32.8","","0.0","","19.8","","17.0","","23","","16","","47","S"
"1975-04","1975","04","4.3","","-4.6","","-0.2","","10.0","","-12.8","","0.0","","25.9","","18.5","","0","T","16","","47","S"
"1975-05","1975","05","13.2","","0.1","","6.7","","22.2","","-5.6","","3.6","","0.0","T","3.6","","0","","16","","42",""
"1975-06","1975","06","16.1","","4.2","","10.2","","25.6","","-2.8","","22.1","","0.0","T","22.1","","0","","14","","35",""
"1975-07","1975","07","19.2","","7.9","","13.6","","28.3","","2.8","S","63.2","","0.0","","63.2","","0","","11","","45",""
"1975-08","1975","08","17.0","","4.7","","10.9","","25.0","","-1.1","","47.2","","0.0","","47.2","","0","","14","","60",""
"1975-09","1975","09","12.9","","3.9","","8.4","","20.6","","-1.7","S","51.6","","0.0","","51.6","","0","","14","","60",""
"1975-10","1975","10","2.3","","-4.4","","-1.1","","12.2","","-28.3","","9.4","","25.1","","31.5","","10","","14","","45",""
"1975-11","1975","11","-10.8","","-18.8","","-14.8","","0.0","","-28.3","","0.0","","19.6","","12.2","","18","","16","","50",""
"1975-12","1975","12","-16.7","","-26.3","","-21.5","","2.2","","-46.1","S","1.8","","22.9","","21.3","","33","","18","","72",""
"1976-01","1976","01","-11.1","","-20.0","","-15.6","","3.9","","-43.9","S","0.0","T","26.2","","21.1","","46","","20","","60",""
"1976-02","1976","02","-12.1","","-23.0","","-17.6","","3.3","","-35.6","S","0.0","","29.0","","21.8","","48","","18","","51",""
"1976-03","1976","03","-0.5","","-14.6","","-7.6","","7.2","","-34.4","","0.0","","17.0","","13.5","","43","","16","","48",""
"1976-04","1976","04","7.0","","-4.6","","1.2","","20.0","S","-16.7","","0.8","","20.3","","8.1","","0","T","16","","45",""
"1976-05","1976","05","11.0","","0.0","","5.5","","16.1","","-5.0","","9.1","","0.8","","9.9","","0","","14","","48",""
"1976-06","1976","06","18.7","","4.6","","11.7","","27.2","","-1.1","","20.8","","0.0","","20.8","","0","","16","","53",""
"1976-07","1976","07","20.3","","6.3","","13.3","","31.1","","1.7","S","26.9","","0.0","","26.9","","0","","5","","47",""
"1976-08","1976","08","19.6","","5.7","","12.7","","28.3","","-2.2","","36.8","","0.0","","36.8","","0","","16","","39",""
"1976-09","1976","09","13.3","","2.3","","7.8","","21.7","S","-6.7","","6.6","","0.0","","6.6","","0","","16","","51","S"
"1976-10","1976","10","5.6","","-2.5","","1.6","","12.8","","-8.3","","5.1","","17.0","","22.1","","0","T","16","","56","S"
"1976-11","1976","11","2.5","","-3.8","","-0.7","","8.3","","-19.4","","0.0","T","6.6","","6.4","","3","","18","","58",""
"1976-12","1976","12","-7.1","","-16.0","","-11.6","","5.0","","-27.8","","0.0","","36.6","","24.6","","15","","16","","61",""
"1977-01","1977","01","-3.9","","-12.2","","-8.1","","9.0","","-24.8","","0.0","T","27.8","","19.1","","20","","16","","56",""
"1977-02","1977","02","1.5","","-7.1","","-2.8","","6.2","","-18.5","","0.0","T","9.3","","6.9","","19","","16","","52",""
"1977-03","1977","03","-1.1","","-12.3","","-6.7","","4.5","S","-23.0","","0.0","T","19.7","","8.6","","26","","16","","46",""
"1977-04","1977","04","7.5","","-3.1","","2.2","","16.4","","-17.2","","0.0","T","6.8","","4.8","","0","T","14","","48",""
"1977-05","1977","05","12.9","","-0.1","","6.4","","18.9","","-6.2","","28.4","","0.0","T","28.4","","0","","22","S","41","S"
"1977-06","1977","06","18.2","","4.1","","11.2","","24.7","","-0.7","","48.7","","1.5","","50.7","","0","","15","","52",""
"1977-07","1977","07","19.6","","6.9","","13.3","","27.3","","1.6","","84.6","","0.0","","84.6","","0","","31","","46",""
"1977-08","1977","08","22.3","","7.7","","15.0","","30.0","","1.1","","23.2","","0.0","","23.2","","0","","15","S","41","S"
"1977-09","1977","09","12.3","","1.6","","7.0","","18.6","","-5.2","","46.2","","1.0","","47.2","","0","","32","","56",""
"1977-10","1977","10","5.6","","-1.2","","2.2","","9.7","","-7.3","","9.4","","5.9","","15.5","","0","","16","","57",""
"1977-11","1977","11","-9.7","","-18.1","","-13.9","","0.7","","-32.7","","0.0","","30.5","","19.1","","25","","17","","48",""
"1977-12","1977","12","-22.0","","-30.2","","-26.1","","0.0","","-46.2","S","0.0","T","13.3","","9.4","","28","","18","","56",""
"1978-01","1978","01","-13.7","","-22.3","","-18.0","","5.9","","-43.9","","0.0","","3.0","","1.6","","22","","17","","70",""
"1978-02","1978","02","-4.3","","-15.4","","-9.9","","3.9","","-39.1","","0.2","","4.0","","3.4","","21","","17","","69",""
"1978-03","1978","03","-0.2","","-11.5","","-5.9","","5.0","","-34.2","","0.0","","8.6","","4.7","","17","","16","","43",""
"1978-04","1978","04","7.1","","-5.0","","1.1","","14.3","","-13.6","","2.3","","11.4","","12.5","","0","","18","","67",""
"1978-05","1978","05","12.8","","0.3","","6.6","","17.2","","-5.0","","11.2","","0.0","T","11.2","","0","","25","S","48","S"
"1978-06","1978","06","18.3","","4.9","","11.6","","24.3","","0.3","","32.3","","0.0","","32.3","","0","","31","S","44","S"
"1978-07","1978","07","21.0","","7.1","","14.1","","30.6","","2.0","","22.0","","0.0","","22.0","","0","","15","","44",""
"1978-08","1978","08","19.5","","6.8","","13.2","","29.5","","-0.6","","23.8","","0.0","","23.8","","0","","14","","41",""
"1978-09","1978","09","13.4","","1.8","","7.6","","20.4","","-5.4","","13.4","","0.0","T","13.4","","0","","16","","48","S"
"1978-10","1978","10","7.2","","-0.2","","3.5","","13.3","","-10.6","","14.2","","16.6","","27.0","","2","","15","","52",""
"1978-11","1978","11","-6.4","","-14.0","","-10.2","","4.9","","-34.0","","0.0","T","69.0","","38.1","","41","","17","","59",""
"1978-12","1978","12","-8.8","","-18.7","","-13.8","","2.5","S","-35.5","","0.0","","30.1","","18.6","","46","","16","","70",""
"1979-01","1979","01","-17.1","","-27.2","","-22.2","","-0.1","","-41.3","","0.0","","7.7","","4.6","","47","","18","","57","E"
"1979-02","1979","02","-22.9","","-33.0","","-28.0","","-10.3","S","-45.2","","0.4","","15.4","","12.8","","55","",,"M",,"M"
"1979-03","1979","03","0.5","","-9.3","","-4.4","","11.7","","-26.7","","0.2","","25.8","","21.9","","54","","16","","70",""
"1979-04","1979","04","8.3","","-6.3","","1.0","","20.5","","-23.3","","0.0","","4.6","","0.6","","0","T","17","","54",""
"1979-05","1979","05","12.8","","0.4","","6.6","","20.2","","-5.4","","4.7","","4.1","","6.2","","0","","16","S","61","S"
"1979-06","1979","06","16.7","","5.5","","11.1","","20.2","","-0.9","","51.7","","0.0","","51.7","","0","","17","","54",""
"1979-07","1979","07","19.5","","7.9","","13.7","","25.9","","1.0","","64.7","","0.0","","64.7","","0","","24","","70",""
"1979-08","1979","08","21.5","","6.2","","13.9","","27.5","","1.4","","10.1","","0.0","","10.1","","0","","14","S","54","S"
"1979-09","1979","09","13.7","","3.0","","8.4","","18.8","","-4.9","","37.1","","0.0","","37.1","","0","","16","","70",""
"1979-10","1979","10","7.4","","-0.8","","3.3","","16.0","","-9.6","","3.8","","2.8","","5.7","","0","T","15","","74",""
"1979-11","1979","11","-0.5","","-6.6","","-3.6","","5.2","","-19.0","","8.8","","11.0","","19.9","","0","T","16","","74",""
"1979-12","1979","12","-11.1","","-21.2","","-16.2","","2.6","","-39.6","","0.2","","25.8","","23.1","","15","","2","","93",""
"1980-01","1980","01","-16.5","","-25.8","","-21.2","","5.3","","-43.5","","0.0","T","22.5","","20.0","","38","","16","","70",""
"1980-02","1980","02","-3.3","","-13.0","","-8.2","","4.1","","-32.1","","0.0","T","8.4","","5.7","","38","","17","","67",""
"1980-03","1980","03","-1.1","","-11.3","","-6.2","","6.2","","-23.8","","0.0","","10.6","","6.9","","34","","19","","57",""
"1980-04","1980","04","7.8","","-1.4","","3.2","","11.9","","-9.1","","0.2","","3.6","","3.4","","0","","15","","65",""
"1980-05","1980","05","14.5","","-0.1","","7.2","","20.8","","-5.5","","3.7","","0.0","T","3.7","","0","","24","","67",""
"1980-06","1980","06","21.1","","6.0","","13.6","","30.0","","-0.1","","15.7","","0.0","","15.7","","0","","27","","67",""
"1980-07","1980","07","20.0","","8.0","","14.0","","26.0","","2.8","","33.3","","0.0","","33.3","","0","","16","","56",""
"1980-08","1980","08","17.6","","5.3","","11.5","","27.7","","-1.7","","34.4","","0.0","","34.4","","0","","17","","56",""
"1980-09","1980","09","10.3","","1.5","","5.9","","19.2","","-3.1","","52.3","","9.6","","61.9","","0","","15","","56",""
"1980-10","1980","10","7.5","","-0.6","","3.5","","13.3","","-10.5","","17.3","","11.4","","27.7","","2","","17","","70",""
"1980-11","1980","11","-0.3","","-6.2","","-3.3","","6.3","","-21.7","","0.6","","37.7","","28.8","","24","","17","","85",""
"1980-12","1980","12","-23.4","","-31.8","","-27.6","","1.2","","-45.0","","0.0","","53.6","","39.6","","68","","16","","70",""
"1981-01","1981","01","-0.6","","-7.5","","-4.1","","5.9","","-25.5","","6.2","","11.5","","14.9","","34","","20","S","70","B"
"1981-02","1981","02","-6.6","","-16.1","","-11.4","","3.4","","-33.7","","0.0","","27.8","","17.1","","44","","16","","69","E"
"1981-03","1981","03","2.7","","-7.0","","-2.2","","6.8","","-22.0","","0.0","T","2.0","","1.6","","34","","16","","69",""
"1981-04","1981","04","3.1","","-7.3","","-2.1","","11.7","","-20.4","","1.2","","7.9","","8.5","","0","T","33","","61",""
"1981-05","1981","05","15.9","","1.8","","8.9","","24.2","","-3.5","","4.8","","0.0","","4.8","","0","","14","","52",""
"1981-06","1981","06","17.0","","4.2","","10.6","","21.3","","-2.7","","37.7","","0.0","","37.7","","0","","19","","67",""
"1981-07","1981","07","21.1","","7.7","","14.4","","27.0","","3.4","","26.6","","0.0","","26.6","","0","","19","","63",""
"1981-08","1981","08","18.6","","7.1","","12.9","","25.3","","-1.5","","26.1","","0.2","","26.3","","0","","20","S","63","S"
"1981-09","1981","09","11.3","","1.7","","6.5","","16.4","","-4.3","","33.5","","5.3","","37.6","","0","","15","","69",""
"1981-10","1981","10","5.0","","-1.6","","1.7","","13.9","","-10.2","","12.2","","20.0","","28.8","","4","","15","","65",""
"1981-11","1981","11","-1.5","","-8.1","","-4.8","","6.5","","-18.5","","3.0","","35.3","","21.2","","10","","16","","69",""
"1981-12","1981","12","-12.2","","-20.4","","-16.3","","2.8","","-42.9","","4.2","","12.2","","13.2","","13","","18","","61",""
"1982-01","1982","01","-26.8","","-35.6","","-31.2","","-15.6","","-44.0","","0.0","T","15.4","","10.4","","22","","19","","50",""
"1982-02","1982","02","-13.3","","-22.9","","-18.1","","0.2","","-39.7","","0.0","T","40.4","","24.4","","33","","16","","72",""
"1982-03","1982","03","-3.4","","-15.4","","-9.4","","5.8","","-37.7","","0.0","","28.0","","17.4","","38","","22","S","63","S"
"1982-04","1982","04","3.2","","-7.6","","-2.2","","11.6","","-26.2","","0.0","T","11.0","","6.4","","2","","16","","69","S"
"1982-05","1982","05","11.0","","-0.3","","5.4","","20.5","","-5.9","","7.3","","0.0","T","7.3","","0","","18","","54",""
"1982-06","1982","06","20.5","","5.1","","12.8","","29.6","","0.1","","6.0","","0.0","","6.0","","0","","16","","56",""
"1982-07","1982","07","22.4","","7.6","","15.0","","30.5","","1.8","","24.6","","0.0","","24.6","","0","","13","","91",""
"1982-08","1982","08","17.5","","5.5","","11.5","","25.8","","0.2","","49.3","","0.0","","49.3","","0","","22","","43",""
"1982-09","1982","09","14.1","","3.1","","8.6","","24.0","","-4.8","","35.4","","0.0","T","35.4","","0","","24","","63",""
"1982-10","1982","10","2.3","","-6.3","","-2.0","","12.7","","-31.1","","5.8","","46.4","","42.4","","21","","18","","67","S"
"1982-11","1982","11","-7.3","","-15.2","","-11.3","","3.2","","-35.2","","0.0","T","10.2","","6.6","","19","","18","","67",""
"1982-12","1982","12","-8.1","","-16.5","","-12.3","","7.4","","-32.8","","0.0","","15.8","","9.4","","21","","15","","74",""
"1983-01","1983","01","-15.0","","-23.8","","-19.4","","0.1","","-45.0","","0.0","","28.4","","17.4","","35","","18","","56",""
"1983-02","1983","02","-7.1","","-16.3","","-11.7","","4.8","","-37.4","","0.0","","9.8","","3.2","","33","","17","S","61","S"
"1983-03","1983","03","-0.6","","-14.4","","-7.5","","6.3","","-30.0","","0.0","","11.6","","5.4","","33","","17","","48",""
"1983-04","1983","04","8.2","","-3.6","","2.3","","20.0","","-13.9","","4.4","","2.0","","4.8","","0","","15","","74",""
"1983-05","1983","05","14.4","","1.6","","8.0","","34.1","","-3.2","","6.6","","0.0","T","6.6","","0","","24","","63",""
"1983-06","1983","06","19.7","","6.2","","13.0","","29.6","","-0.5","","37.3","","0.0","","37.3","","0","","16","","80",""
"1983-07","1983","07","19.9","","7.4","","13.7","","24.8","","1.7","","55.0","","0.0","","55.0","","0","","16","","74",""
"1983-08","1983","08","16.9","","6.2","","11.6","","22.4","","0.6","","27.3","","0.0","","27.3","","0","","16","","56",""
"1983-09","1983","09","9.5","","-0.3","","4.6","","18.6","","-19.4","","47.6","","4.8","","50.4","","0","T","21","S","61","S"
"1983-10","1983","10","4.0","","-3.2","","0.4","","12.0","S","-21.2","","6.6","","19.2","","19.6","","2","","20","","78",""
"1983-11","1983","11","-6.1","","-12.4","","-9.3","","0.9","","-21.8","","0.0","T","5.0","","2.0","","5","","15","","63",""
"1983-12","1983","12","-20.1","","-27.7","","-23.9","","-5.3","","-38.1","","0.0","","9.2","","3.0","","9","","18","","59",""
"1984-01","1984","01","-7.8","","-17.8","","-12.8","","4.1","","-42.6","","0.0","T","32.4","","16.8","","20","","17","","87",""
"1984-02","1984","02","-1.6","","-11.0","","-6.3","","5.0","","-20.2","","0.8","","15.7","","11.0","","24","","23","","83",""
"1984-03","1984","03","4.2","","-4.0","","0.1","","8.8","","-14.2","","0.0","T","8.6","","7.0","","8","","16","","67",""
